val/loss,time/val_epoch_time,time/val_total_time,epoch,step,train/loss_epoch,time/train_epoch_time,time/train_total_time
0.43492573499679565,4.586202144622803,9.875804901123047,0,5,,,
,,,0,5,2.197766065597534,26.022476196289062,26.022476196289062
